Approval Bug,Auditor,BR Audit,Browser,Certificate Issuer Organization,Certificate Issuer Organizational Unit,Certificate Policy (CP),Certification Practice Statement (CPS),Common Name or Certificate Name,Company Website,EV Audit,EV Policy OID(s),Firefox Release When First Included,Geographic Focus,Mozilla Applied Constraints,NSS Release When First Included,Owner,SHA-1 Fingerprint,Signature Algorithm,Signing Key Parameters,Standard Audit,Standard Audit Statement Dt ,Standard Audit Type,Trust Bits,URL to Test Website or Example Cert,Valid From [GMT],Valid To [GMT]
https://bugzilla.mozilla.org/show_bug.cgiid=926541,Ernst & Young,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,Firefox,QuoVadis Limited,,https://www.quovadisglobal.com/QVRepository.aspx,https://www.quovadisglobal.com/QVRepository.aspx,QuoVadis Root CA 2 G3,http://www.quovadisglobal.com,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,1.3.6.1.4.1.8024.0.2.100.1.2,Firefox 32,Global,,NSS 3.16.3,QuoVadis,093C61F38B8BDC7D55DF7538020500E125F5C836,SHA-256,4096,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,2015.03.27 ,WebTrust,Websites;Code,http://trust.quovadisglobal.com/qvrca2g3.crt,2012 Jan 12,2042 Jan 12
https://bugzilla.mozilla.org/show_bug.cgiid=365281,Ernst & Young,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,Firefox,QuoVadis Limited,,https://www.quovadisglobal.com/QVRepository.aspx,https://www.quovadisglobal.com/QVRepository.aspx,QuoVadis Root CA 3,http://www.quovadisglobal.com,,Not EV,Firefox 2,Global,,NSS 3.11.8,QuoVadis,1F4914F7D874951DDDAE02C0BEFD3A2D82755185,SHA-1,4096,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,2015.03.27 ,WebTrust,Websites;Email;Code,https://qvsslrca3-v.quovadisglobal.com,2006 Nov 24,2031 Nov 24
https://bugzilla.mozilla.org/show_bug.cgiid=926541,Ernst & Young,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,Firefox,QuoVadis Limited,,https://www.quovadisglobal.com/QVRepository.aspx,https://www.quovadisglobal.com/QVRepository.aspx,QuoVadis Root CA 3 G3,http://www.quovadisglobal.com,,Not EV,Firefox 32,Global,,NSS 3.16.3,QuoVadis,4812BD923CA8C43906E7306D2796E6A4CF222E7D,SHA-256,4096,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,2015.03.27 ,WebTrust,Websites;Email;Code,http://trust.quovadisglobal.com/qvrca3g3.crt,2012 Jan 12,2042 Jan 12
https://bugzilla.mozilla.org/show_bug.cgiid=238381,Ernst & Young,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,Firefox,QuoVadis Limited,Root Certification Authority,https://www.quovadisglobal.com/QVRepository.aspx,https://www.quovadisglobal.com/QVRepository.aspx,QuoVadis Root Certification Authority,http://www.quovadisglobal.com,,Not EV,Firefox 1,Global,,NSS 3.9.6,QuoVadis,DE3F40BD5093D39B6C60F6DABC076201008976C9,SHA-1,2048,https://www.quovadisglobal.com/AboutUs/Accreditations.aspx,2015.03.27 ,WebTrust,Websites;Email;Code,https://qvsslrca-v.quovadisglobal.com,2001 Mar 19,2021 Mar 17
legacy,Grant Thornton,NONE!,Firefox,RSA Security Inc,RSA Security 2048 V3,http://www.emc.com/collateral/technical-documentation/rsa-root-signing-service-certificate-policy.pdf,http://www.emc.com/collateral/technical-documentation/rsa-root-signing-service-certification-practice-statement.pdf,RSA Security 2048 v3,http://www.emc.com/domains/rsa/index.htm,,Not EV,Firefox 1,Global,,,RSA the Security Division of EMC,25019019CFFBD9991CB76825748D945F30939542,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1836&file=pdf,2015.02.11 ,WebTrust,Websites;Email;Code,https://knowledge.rsasecurity.com,2001 Feb 22,2026 Feb 22
https://bugzilla.mozilla.org/show_bug.cgiid=394419,PricewaterhouseCoopers,https://cert.webtrust.org/SealFileseal=1907&file=pdf,Firefox,"SECOM Trust Systems CO.,LTD.",Security Communication EV RootCA1,https://repository.secomtrust.net/EV-Root1/index.html,https://repository.secomtrust.net/EV-Root1/index.html,Security Communication EV RootCA1,http://www.secomtrust.net/,https://cert.webtrust.org/SealFileseal=1907&file=pdf,1.2.392.200091.100.721.1,Firefox 3.5,Japan,,NSS 3.12.4,SECOM Trust Systems Co. Ltd.,FEB8C432DCF9769ACEAE3DD8908FFD288665647D,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1907&file=pdf,2015.07.31 ,WebTrust,Websites,https://repo2.secomtrust.net/ev.gif,2007 Jun 06,2037 Jun 06
https://bugzilla.mozilla.org/show_bug.cgiid=527419,PricewaterhouseCoopers,https://cert.webtrust.org/SealFileseal=1907&file=pdf,Firefox,"SECOM Trust Systems CO.,LTD.",Security Communication RootCA2,https://repository.secomtrust.net/SC-Root2/index.html,https://repository.secomtrust.net/SC-Root/SCRootCPS.pdf,Security Communication RootCA2,http://www.secomtrust.net/,,Not EV,Firefox 11,Japan,,NSS 3.13.2,SECOM Trust Systems Co. Ltd.,5F3B8CF2F810B37D78B4CEEC1919C37334B9C774,SHA-256,2048,https://cert.webtrust.org/SealFileseal=1907&file=pdf,2015.07.31 ,WebTrust,Websites;Email;Code,https://scrootca2test.secomtrust.net/,2009 May 29,2029 May 29
https://bugzilla.mozilla.org/show_bug.cgiid=260259,PricewaterhouseCoopers,https://cert.webtrust.org/SealFileseal=1907&file=pdf,Firefox,SECOM Trust.net,Security Communication RootCA1,https://repository.secomtrust.net/SC-Root1/index.html,https://repository.secomtrust.net/SC-Root1/index.html,Security Communication Root CA,http://www.secomtrust.net/,,Not EV,Firefox 1,Japan,,NSS 3.9.5,SECOM Trust Systems Co. Ltd.,36B12B49F9819ED74C9EBC380FC6568F5DACB2F7,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1907&file=pdf,2015.07.31 ,WebTrust,Websites;Email;Code,https://testrepository.secomtrust.net/secom/ssl.html,2003 Sep 30,2023 Sep 30
https://bugzilla.mozilla.org/show_bug.cgiid=362304,Ernst & Young,https://www.startssl.com/ey-webtrust-br.pdf,Firefox,StartCom Ltd.,Secure Digital Certificate Signing,https://www.startssl.com/app=26,https://www.startssl.com/app=26,StartCom Certification Authority,http://www.startssl.com/,https://www.startssl.com/ey-webtrust-ev.pdf,1.3.6.1.4.1.23223.1.1.1,Firefox 2,Global,,NSS 3.11.8,Start Commercial (StartCom) Ltd.,3E2BF7F2031B96F38CE6C4D8A85D3E2D58476A0F,SHA-1,4096,https://www.startssl.com/ey-webtrust.pdf,2015.03.31 ,WebTrust,Websites;Email;Code,,2006 Sep 17,2036 Sep 17
https://bugzilla.mozilla.org/show_bug.cgiid=602750,Ernst & Young,https://www.startssl.com/ey-webtrust-br.pdf,Firefox,StartCom Ltd.,Secure Digital Certificate Signing,https://www.startssl.com/app=26,https://www.startssl.com/app=26,StartCom Certification Authority,http://www.startssl.com/,https://www.startssl.com/ey-webtrust-ev.pdf,1.3.6.1.4.1.23223.1.1.1,Firefox 16,Global,,NSS 3.13.6,Start Commercial (StartCom) Ltd.,A3F1333FE242BFCFC5D14E8F394298406810D1A0,SHA-256,4096,https://www.startssl.com/ey-webtrust.pdf,2015.03.31 ,WebTrust,Websites;Email;Code,https://www.startcom.org/,2006 Sep 17,2036 Sep 17
https://bugzilla.mozilla.org/show_bug.cgiid=640368,Ernst & Young,https://www.startssl.com/ey-webtrust-br.pdf,Firefox,StartCom Ltd.,,https://www.startssl.com/app=26,https://www.startssl.com/app=26,StartCom Certification Authority G2,http://www.startssl.com/,https://www.startssl.com/ey-webtrust-ev.pdf,1.3.6.1.4.1.23223.1.1.1,Firefox 16,Global,,NSS 3.13.6,Start Commercial (StartCom) Ltd.,31F1FD68226320EEC63B3F9DEA4A3E537C7C3917,SHA-256,4096,https://www.startssl.com/ey-webtrust.pdf,2015.03.31 ,WebTrust,Websites;Email;Code,https://g2.startcom.org/,2010 Jan 01,2039 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=342470,KPMG,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,Firefox,Swisscom,Digital Certificate Services,http://www.swissdigicert.ch/sdcs/portal/pagenode=download_docs&lang=en,http://www.swissdigicert.ch/sdcs/portal/pagenode=download_docs&lang=en,Swisscom Root CA 1,http://www.swissdigicert.ch/sdcs/portal/pagelang=en,,Not EV,Firefox 2,Switzerland,,NSS 3.11.4,Swisscom (Switzerland) Ltd,5F3AFC0A8B64F686673474DF7EA9A2FEF9FA7A51,SHA-1,4096,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,2015.05.11 ,ETSI TS 102 042,Websites;Email;Code,https://test-emerald-ca-1.pre.swissdigicert.ch/,2005 Aug 18,2025 Aug 18
https://bugzilla.mozilla.org/show_bug.cgiid=759732,KPMG,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,Firefox,Swisscom,Digital Certificate Services,http://www.swissdigicert.ch/sdcs/portal/pagenode=download_docs&lang=en,http://www.swissdigicert.ch/sdcs/portal/pagenode=download_docs&lang=en,Swisscom Root CA 2,http://www.swissdigicert.ch/sdcs/portal/pagelang=en,,Not EV,Firefox 23,Switzerland,,NSS 3.15,Swisscom (Switzerland) Ltd,77474FC630E40F4C47643F84BAB8C6954A8A41EC,SHA-256,4096,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,2015.05.11 ,ETSI TS 102 042,Websites;Email;Code,https://test-emerald-ca-2.pre.swissdigicert.ch/,2011 Jun 24,2031 Jun 25
https://bugzilla.mozilla.org/show_bug.cgiid=759732,KPMG,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,Firefox,Swisscom,Digital Certificate Services,http://www.swissdigicert.ch/sdcs/portal/pagenode=download_docs&lang=en,http://www.swissdigicert.ch/sdcs/portal/pagenode=download_docs&lang=en,Swisscom Root EV CA 2,http://www.swissdigicert.ch/sdcs/portal/pagelang=en,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,2.16.756.1.83.21.0,Firefox 23,Switzerland,,NSS 3.15,Swisscom (Switzerland) Ltd,E7A19029D3D552DC0D0FC692D3EA880D152E1A6B,SHA-256,4096,https://bug1015839.bmoattachments.org/attachment.cgiid=8642677,2015.05.11 ,ETSI TS 102 042,Websites;Code,https://test-quarz-ev-ca-2.pre.swissdigicert.ch/,2011 Jun 24,2031 Jun 25
https://bugzilla.mozilla.org/show_bug.cgiid=343756,KPMG,https://bug343756.bugzilla.mozilla.org/attachment.cgiid=8595417,Firefox,SwissSign AG,,http://swisssign.com/repository,http://swisssign.com/repository,SwissSign Gold CA - G2,http://www.swisssign.com/,https://bug343756.bugzilla.mozilla.org/attachment.cgiid=8595417,2.16.756.1.89.1.2.1.1,Firefox 2,Switzerland,,NSS 3.11.9,SwissSign AG,D8C5388AB7301B1B6ED47AE645253A6F9F1A2761,SHA-1,4096,https://bug343756.bugzilla.mozilla.org/attachment.cgiid=8595417,2015.04.02 ,ETSI TS 102 042,Websites;Email;Code,https://ev-g2-valid-cert-demo.swisssign.net/,2006 Oct 25,2036 Oct 25
https://bugzilla.mozilla.org/show_bug.cgiid=343756,KPMG,,Firefox,SwissSign AG,,http://swisssign.com/repository,http://swisssign.com/repository,SwissSign Platinum CA - G2,http://www.swisssign.com/,,Not EV,Firefox 2,Switzerland,,NSS 3.11.9,SwissSign AG,56E0FAC03B8F18235518E5D311CAE8C24331AB66,SHA-1,4096,https://bug343756.bugzilla.mozilla.org/attachment.cgiid=8595417,2015.04.02 ,ETSI TS 102 042,Email;Code,Websites trust bit not set.,2006 Oct 25,2036 Oct 25
https://bugzilla.mozilla.org/show_bug.cgiid=343756,KPMG,https://bug343756.bugzilla.mozilla.org/attachment.cgiid=8595417,Firefox,SwissSign AG,,http://swisssign.com/repository,http://swisssign.com/repository,SwissSign Silver CA - G2,http://www.swisssign.com/,,Not EV,Firefox 2,Switzerland,,NSS 3.11.9,SwissSign AG,9BAAE59F56EE21CB435ABE2593DFA7F040D11DCB,SHA-1,4096,https://bug343756.bugzilla.mozilla.org/attachment.cgiid=8595417,2015.04.02 ,ETSI TS 102 042,Websites;Email;Code,https://testsilverg2.swisssign.net,2006 Oct 25,2036 Oct 25
legacy,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,Equifax,Equifax Secure Certificate Authority,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,Equifax Secure CA,http://www.geotrust.com/,,Not EV,Firefox 1,Global,,,Symantec / GeoTrust,D23209AD23D314232174E40D7F9D62139786633A,SHA-1,1024,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,,1998 Aug 22,2018 Aug 22
legacy,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,Equifax Secure Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,Equifax Secure eBusiness CA-1,http://www.geotrust.com/,,Not EV,Firefox 1,Global,,,Symantec / GeoTrust,DA40188B9189A3EDEEAEDA97FE2F9DF5B7D18A41,MD5,1024,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Email,https://ssltest17.bbtest.net/,1999 Jun 21,2020 Jun 21
legacy,KPMG,,Firefox,Equifax Secure Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,Equifax Secure Global eBusiness CA-1,http://www.geotrust.com/,,Not EV,Firefox 1,Global,,,Symantec / GeoTrust,7E784A101C8265CC2DE1F16D47B440CAD90A1945,MD5,1024,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit turned off in FF38,1999 Jun 21,2020 Jun 21
legacy,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Global CA,http://www.geotrust.com/,,Not EV,Firefox 1,Global,,,Symantec / GeoTrust,DE28F4A4FFE5B92FA3C503D1A349A7F9962A8212,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest14.bbtest.net/,2002 May 21,2022 May 21
https://bugzilla.mozilla.org/show_bug.cgiid=294916,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Global CA 2,http://www.geotrust.com/,,Not EV,Firefox 2,Global,,NSS 3.11.4,Symantec / GeoTrust,A9E9780814375888F20519B06D2B0D2B6016907D,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest19.bbtest.net/,2004 Mar 04,2019 Mar 04
https://bugzilla.mozilla.org/show_bug.cgiid=407168,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Primary Certification Authority,http://www.geotrust.com/,https://cert.webtrust.org/SealFileseal=1567&file=pdf,1.3.6.1.4.1.14370.1.6,Firefox 3.0.2,Global,,NSS 3.11.10,Symantec / GeoTrust,323C118E1BF7B8B65254E2E2100DD6029037F096,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites,https://ssltest22.bbtest.net/,2006 Nov 27,2036 Jul 16
https://bugzilla.mozilla.org/show_bug.cgiid=409236,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,(c) 2007 GeoTrust Inc. - For authorized use only,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Primary Certification Authority - G2,http://www.geotrust.com/,,Not EV,Firefox 3.6.2,Global,,NSS 3.12.6,Symantec / GeoTrust,8D1784D537F3037DEC70FE578B519A99E610D7B0,ECC,ECC,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest42.ssl.symclab.com,2007 Nov 05,2038 Jan 18
https://bugzilla.mozilla.org/show_bug.cgiid=484899,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,(c) 2008 GeoTrust Inc. - For authorized use only,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Primary Certification Authority - G3,http://www.geotrust.com/,https://cert.webtrust.org/SealFileseal=1567&file=pdf,1.3.6.1.4.1.14370.1.6,Firefox 3.6,Global,,NSS 3.12.5,Symantec / GeoTrust,039EEDB80BE7A03C6953893B20D2D9323A4C2AFD,SHA-256,2048,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest21.bbtest.net,2008 Apr 02,2037 Dec 01
https://bugzilla.mozilla.org/show_bug.cgiid=294916,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Universal CA,http://www.geotrust.com/,,Not EV,Firefox 2,Global,,NSS 3.11.4,Symantec / GeoTrust,E621F3354379059A4B68309D8A2F74221587EC79,SHA-1,4096,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest20.bbtest.net,2004 Mar 04,2029 Mar 04
https://bugzilla.mozilla.org/show_bug.cgiid=294916,KPMG,http://www.symantec.com/content/en/us/about/media/repository/symantec-webtrust-audit-report.pdf,Firefox,GeoTrust Inc.,,http://www.geotrust.com/resources/repository/legal,http://www.geotrust.com/resources/repository/legal,GeoTrust Universal CA 2,http://www.geotrust.com/,,Not EV,Firefox 2,Global,,NSS 3.11.4,Symantec / GeoTrust,379A197B418545350CA60369F33C2EAF474F2079,SHA-1,4096,https://cert.webtrust.org/SealFileseal=1567&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest34.bbtest.net,2004 Mar 04,2029 Mar 04
https://bugzilla.mozilla.org/show_bug.cgiid=593063,TUVIT,All trust bits turned off,Firefox,TC TrustCenter GmbH,TC TrustCenter Universal CA,http://www.trustcenter.de/en/about/repository.htm,http://www.trustcenter.de/en/about/repository.htm,TC TrustCenter Universal CA III,http://www.trustcenter.de/,All trust bits turned off,1.2.276.0.44.1.1.1.4,Firefox 4.0,Global,,NSS 3.12.9,Symantec / TC TrustCenter,9656CD7B57969895D0E141466806FBB8C6110687,SHA-1,2048,All trust bits turned off,2014.02.14 ,ETSI TS 102 042,All Trust Bits Turned Off,Not yet issuing SSL certs.,2009 Sep 09,2029 Dec 31
https://bugzilla.mozilla.org/show_bug.cgiid=407163,KPMG,https://cert.webtrust.org/SealFileseal=1566&file=pdf,Firefox,"thawte, Inc.","(c) 2006 thawte, Inc. - For authorized use only",http://www.thawte.com/repository,http://www.thawte.com/cps/index.html,thawte Primary Root CA,http://www.thawte.com,https://cert.webtrust.org/SealFileseal=1566&file=pdf,2.16.840.1.113733.1.7.48.1,Firefox 3.0.2,Global,,NSS 3.11.10,Symantec / Thawte,91C6D6EE3E8AC86384E548C299295C756C817B81,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1566&file=pdf,2015.05.05 ,WebTrust,Websites;Code,https://ssltest6.bbtest.net/,2006 Nov 17,2036 Jul 16
https://bugzilla.mozilla.org/show_bug.cgiid=409237,KPMG,https://cert.webtrust.org/SealFileseal=1566&file=pdf,Firefox,"thawte, Inc.","(c) 2007 thawte, Inc. - For authorized use only",http://www.thawte.com/repository,http://www.thawte.com/cps/index.html,thawte Primary Root CA - G2,http://www.thawte.com,,Not EV,Firefox 3.6.2,Global,,NSS 3.12.6,Symantec / Thawte,AADBBC22238FC401A127BB38DDF41DDB089EF012,ECC,ECC,https://cert.webtrust.org/SealFileseal=1566&file=pdf,2015.05.05 ,WebTrust,Websites;Code,https://ssltest40.ssl.symclab.com,2007 Nov 05,2038 Jan 18
https://bugzilla.mozilla.org/show_bug.cgiid=484903,KPMG,https://cert.webtrust.org/SealFileseal=1566&file=pdf,Firefox,"thawte, Inc.","(c) 2008 thawte, Inc. - For authorized use only",http://www.thawte.com/repository,http://www.thawte.com/cps/index.html,thawte Primary Root CA - G3,http://www.thawte.com,https://cert.webtrust.org/SealFileseal=1566&file=pdf,2.16.840.1.113733.1.7.48.1,Firefox 3.6,Global,,NSS 3.12.5,Symantec / Thawte,F18B538D1BE903B6A6F056435B171589CAF36BF2,SHA-256,2048,https://cert.webtrust.org/SealFileseal=1566&file=pdf,2015.05.05 ,WebTrust,Websites;Code,https://ssltest8.bbtest.net,2008 Apr 02,2037 Dec 01
legacy,,All trust bits turned off,Firefox,The USERTRUST Network,http://www.usertrust.com,,,UTN-USERFirst-Network Applications,http://www.symantec.com,,Not EV,Firefox 1,Global,,,Symantec / VeriSign,5D989CDB159611365165641B560FDBEA2AC23EF1,SHA-1,2048,All trust bits turned off, ,,All Trust Bits Turned Off,Not applicable,1999 Jul 09,2019 Jul 09
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,,Firefox,"VeriSign, Inc.",Class 1 Public Primary Certification Authority,https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 1 Public PCA,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,CE6A64A309E42FBBD9851C453E6409EAE87D60F1,SHA-1,1024,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit not set.,1996 Jan 29,2028 Aug 02
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,,Firefox,"VeriSign, Inc.","(c) 1999 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 1 Public PCA - G3,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,204285DCF7EB764195578E136BD4B7D1E98E46A5,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit not set.,1999 Oct 01,2036 Jul 16
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,,Firefox,"VeriSign, Inc.","(c) 1998 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 1 Public PCA – G2,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,273EE12457FDC4F90C55E82B56167F62F532E547,SHA-1,1024,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit not set.,1998 May 18,2028 Aug 01
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,,Firefox,"VeriSign, Inc.","(c) 1999 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 2 Public PCA - G3,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,61EF43D77FCAD46151BC98E0C35912AF9FEB6311,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit not set.,1999 Oct 01,2036 Jul 16
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,,Firefox,"VeriSign, Inc.","(c) 1998 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 2 Public PCA – G2,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,B3EAC44776C9C81CEAF29D95B6CCA0081B67EC9D,SHA-1,1024,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit not set.,1998 May 18,2028 Aug 01
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,Websites trust bit turned off in Firefox 32.,Firefox,"VeriSign, Inc.",Class 3 Public Primary Certification Authority,https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 3 Public PCA,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,A1DB6393916F17E4185509400415C70240B0AE6B,SHA-1,1024,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit turned off in Firefox 32.,1996 Jan 29,2028 Aug 02
legacy,KPMG,Websites trust bit turned off in Firefox 32.,Firefox,"VeriSign, Inc.",Class 3 Public Primary Certification Authority,https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 3 Public PCA - MD2,http://www.symantec.com,,Not EV,Firefox 1,Global,,,Symantec / VeriSign,742C3192E607E424EB4549542BE1BBC53E6174E2,MD2,1024,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,Websites trust bit turned off in Firefox 32.,1996 Jan 29,2028 Aug 01
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,,Firefox,"VeriSign, Inc.","(c) 1998 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 3 Public PCA – G2,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,85371CA6E550143DCE2803471BDE3A09E8F8770F,SHA-1,1024,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Email,https://ssltest24.bbtest.net/,1998 May 18,2028 Aug 01
https://bugzilla.mozilla.org/show_bug.cgiid=490895,KPMG,https://cert.webtrust.org/SealFileseal=1565&file=pdf,Firefox,"VeriSign, Inc.","(c) 1999 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 3 Public Primary Certification Authority - G3,http://www.symantec.com,,Not EV,Firefox 3.6.12,Global,,NSS 3.12.8,Symantec / VeriSign,132D0D45534B6997CDB2D5C339E25576609B5CC6,SHA-1,2048,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest3.bbtest.net/,1999 Oct 01,2036 Jul 16
https://bugzilla.mozilla.org/show_bug.cgiid=409235,KPMG,https://cert.webtrust.org/SealFileseal=1565&file=pdf,Firefox,"VeriSign, Inc.","(c) 2007 VeriSign, Inc. - For authorized use only",https://www.symantec.com/about/profile/policies/repository.jsp,https://www.symantec.com/about/profile/policies/repository.jsp,VeriSign Class 3 Public Primary Certification Authority - G4,http://www.symantec.com,,Not EV,Firefox 3.6.2,Global,,NSS 3.12.6,Symantec / VeriSign,22D5D8DF8F0231D18DF79DB7CF8A2D64C93F6C3A,ECC,ECC,https://cert.webtrust.org/SealFileseal=1565&file=pdf,2015.05.05 ,WebTrust,Websites;Email;Code,https://ssltest48.ssl.symclab.com,2007 Nov 05,2038 Jan 18
